id,subject,topic_candidates,pdf,page_start,page_end,status
114-1-0601-07,醫學物理學與輻射安全,,sources/114_1/0601_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-1-0601-08,醫學物理學與輻射安全,光子與物質交互作用,sources/114_1/0601_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-1-0601-09,醫學物理學與輻射安全,輻射量與劑量學;MRI原理與技術,sources/114_1/0601_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-1-0601-10,醫學物理學與輻射安全,核衰變與核種平衡;X光產生與能譜,sources/114_1/0601_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-1-0601-11,醫學物理學與輻射安全,輻射量與劑量學,sources/114_1/0601_Q.pdf,2,3,keyword_candidates_require_tutor_review
114-1-0601-12,醫學物理學與輻射安全,輻射量與劑量學,sources/114_1/0601_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-1-0601-13,醫學物理學與輻射安全,輻射量與劑量學,sources/114_1/0601_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-1-0601-14,醫學物理學與輻射安全,核衰變與核種平衡;半衰期與活度;輻射量與劑量學;MRI原理與技術,sources/114_1/0601_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-1-0601-15,醫學物理學與輻射安全,輻射量與劑量學;MRI原理與技術,sources/114_1/0601_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-1-0601-16,醫學物理學與輻射安全,,sources/114_1/0601_Q.pdf,3,4,keyword_candidates_require_tutor_review
114-1-0601-17,醫學物理學與輻射安全,偵檢器與計數統計;對比劑與特殊攝影,sources/114_1/0601_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-1-0601-18,醫學物理學與輻射安全,影像品質與數位影像,sources/114_1/0601_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-1-0601-19,醫學物理學與輻射安全,,sources/114_1/0601_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-1-0601-20,醫學物理學與輻射安全,X光產生與能譜;偵檢器與計數統計;CT原理與技術;放射藥物與核種製備;神經系統,sources/114_1/0601_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-1-0601-21,醫學物理學與輻射安全,放射治療計畫與劑量;放療設備與品保,sources/114_1/0601_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-1-0601-22,醫學物理學與輻射安全,放射治療計畫與劑量,sources/114_1/0601_Q.pdf,4,5,keyword_candidates_require_tutor_review
114-1-0601-23,醫學物理學與輻射安全,輻射量與劑量學;MRI原理與技術;攝影擺位與投照,sources/114_1/0601_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-1-0601-24,醫學物理學與輻射安全,輻射量與劑量學;核醫SPECT與加馬攝影機;放療設備與品保,sources/114_1/0601_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-1-0601-25,醫學物理學與輻射安全,輻射量與劑量學;輻射防護與法規;CT原理與技術;核醫PET;放療設備與品保,sources/114_1/0601_Q.pdf,5,6,keyword_candidates_require_tutor_review
114-1-0601-26,醫學物理學與輻射安全,核衰變與核種平衡;放射藥物與核種製備,sources/114_1/0601_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-1-0601-27,醫學物理學與輻射安全,核衰變與核種平衡,sources/114_1/0601_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-1-0601-28,醫學物理學與輻射安全,,sources/114_1/0601_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-1-0601-29,醫學物理學與輻射安全,放射藥物與核種製備,sources/114_1/0601_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-1-0601-30,醫學物理學與輻射安全,偵檢器與計數統計,sources/114_1/0601_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-1-0601-31,醫學物理學與輻射安全,超音波原理與技術,sources/114_1/0601_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-1-0601-32,醫學物理學與輻射安全,超音波原理與技術,sources/114_1/0601_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-1-0601-33,醫學物理學與輻射安全,超音波原理與技術,sources/114_1/0601_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-1-0601-34,醫學物理學與輻射安全,超音波原理與技術;骨骼肌肉解剖與病理,sources/114_1/0601_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-1-0601-35,醫學物理學與輻射安全,超音波原理與技術,sources/114_1/0601_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-1-0601-36,醫學物理學與輻射安全,MRI原理與技術,sources/114_1/0601_Q.pdf,7,8,keyword_candidates_require_tutor_review
114-1-0601-37,醫學物理學與輻射安全,MRI原理與技術,sources/114_1/0601_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-1-0601-38,醫學物理學與輻射安全,影像品質與數位影像,sources/114_1/0601_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-1-0601-39,醫學物理學與輻射安全,MRI原理與技術,sources/114_1/0601_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-1-0601-40,醫學物理學與輻射安全,MRI原理與技術;影像品質與數位影像,sources/114_1/0601_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-1-0601-41,醫學物理學與輻射安全,半衰期與活度;輻射量與劑量學,sources/114_1/0601_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-1-0601-42,醫學物理學與輻射安全,輻射量與劑量學;放射生物學,sources/114_1/0601_Q.pdf,8,9,keyword_candidates_require_tutor_review
114-1-0601-43,醫學物理學與輻射安全,輻射防護與法規;核醫PET,sources/114_1/0601_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-1-0601-44,醫學物理學與輻射安全,輻射量與劑量學;輻射防護與法規;核醫PET,sources/114_1/0601_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-1-0601-45,醫學物理學與輻射安全,半衰期與活度,sources/114_1/0601_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-1-0601-46,醫學物理學與輻射安全,,sources/114_1/0601_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-1-0601-47,醫學物理學與輻射安全,輻射量與劑量學,sources/114_1/0601_Q.pdf,9,10,keyword_candidates_require_tutor_review
114-1-0601-48,醫學物理學與輻射安全,,sources/114_1/0601_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-1-0601-49,醫學物理學與輻射安全,輻射量與劑量學;底片與影像接受器,sources/114_1/0601_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-1-0601-50,醫學物理學與輻射安全,輻射量與劑量學,sources/114_1/0601_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-1-0601-51,醫學物理學與輻射安全,輻射量與劑量學;偵檢器與計數統計,sources/114_1/0601_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-1-0601-52,醫學物理學與輻射安全,,sources/114_1/0601_Q.pdf,10,11,keyword_candidates_require_tutor_review
114-1-0601-53,醫學物理學與輻射安全,偵檢器與計數統計,sources/114_1/0601_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-1-0601-54,醫學物理學與輻射安全,輻射量與劑量學,sources/114_1/0601_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-1-0601-55,醫學物理學與輻射安全,半衰期與活度;輻射量與劑量學;偵檢器與計數統計;輻射防護與法規,sources/114_1/0601_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-1-0601-56,醫學物理學與輻射安全,偵檢器與計數統計,sources/114_1/0601_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-1-0601-57,醫學物理學與輻射安全,衰減與屏蔽;輻射量與劑量學;MRI原理與技術,sources/114_1/0601_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-1-0601-58,醫學物理學與輻射安全,骨骼肌肉解剖與病理,sources/114_1/0601_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-1-0601-59,醫學物理學與輻射安全,核衰變與核種平衡,sources/114_1/0601_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-1-0601-60,醫學物理學與輻射安全,核衰變與核種平衡,sources/114_1/0601_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-1-0601-61,醫學物理學與輻射安全,衰減與屏蔽,sources/114_1/0601_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-1-0601-62,醫學物理學與輻射安全,衰減與屏蔽;輻射防護與法規,sources/114_1/0601_Q.pdf,12,13,keyword_candidates_require_tutor_review
114-1-0601-63,醫學物理學與輻射安全,輻射量與劑量學;MRI原理與技術,sources/114_1/0601_Q.pdf,13,13,keyword_candidates_require_tutor_review
114-1-0601-64,醫學物理學與輻射安全,輻射量與劑量學,sources/114_1/0601_Q.pdf,13,13,keyword_candidates_require_tutor_review
114-1-0601-65,醫學物理學與輻射安全,,sources/114_1/0601_Q.pdf,13,13,keyword_candidates_require_tutor_review
114-1-0601-66,醫學物理學與輻射安全,放射生物學,sources/114_1/0601_Q.pdf,13,13,keyword_candidates_require_tutor_review
114-1-0601-67,醫學物理學與輻射安全,半衰期與活度;輻射防護與法規;近接與特殊放療,sources/114_1/0601_Q.pdf,13,13,keyword_candidates_require_tutor_review
114-1-0601-68,醫學物理學與輻射安全,輻射量與劑量學;血液免疫與一般病理,sources/114_1/0601_Q.pdf,13,14,keyword_candidates_require_tutor_review
114-1-0601-69,醫學物理學與輻射安全,衰減與屏蔽;輻射量與劑量學,sources/114_1/0601_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-1-0601-70,醫學物理學與輻射安全,輻射防護與法規,sources/114_1/0601_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-1-0601-71,醫學物理學與輻射安全,輻射量與劑量學;輻射防護與法規;放療設備與品保;癌症與臨床放療,sources/114_1/0601_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-1-0601-72,醫學物理學與輻射安全,輻射量與劑量學;輻射防護與法規,sources/114_1/0601_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-1-0601-73,醫學物理學與輻射安全,,sources/114_1/0601_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-1-0601-74,醫學物理學與輻射安全,輻射量與劑量學;偵檢器與計數統計;輻射防護與法規,sources/114_1/0601_Q.pdf,14,15,keyword_candidates_require_tutor_review
114-1-0601-75,醫學物理學與輻射安全,輻射防護與法規,sources/114_1/0601_Q.pdf,15,15,keyword_candidates_require_tutor_review
114-1-0601-76,醫學物理學與輻射安全,,sources/114_1/0601_Q.pdf,15,15,keyword_candidates_require_tutor_review
114-1-0601-77,醫學物理學與輻射安全,輻射量與劑量學;放療設備與品保,sources/114_1/0601_Q.pdf,15,15,keyword_candidates_require_tutor_review
114-1-0601-78,醫學物理學與輻射安全,輻射防護與法規;放療設備與品保,sources/114_1/0601_Q.pdf,15,16,keyword_candidates_require_tutor_review
114-1-0601-79,醫學物理學與輻射安全,輻射防護與法規,sources/114_1/0601_Q.pdf,16,16,keyword_candidates_require_tutor_review
114-1-0601-80,醫學物理學與輻射安全,半衰期與活度;輻射防護與法規;放療設備與品保;對比劑與特殊攝影,sources/114_1/0601_Q.pdf,16,16,keyword_candidates_require_tutor_review
114-1-0602-01,放射線器材學（包括磁振學與超音波學）,X光產生與能譜,sources/114_1/0602_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-1-0602-02,放射線器材學（包括磁振學與超音波學）,底片與影像接受器,sources/114_1/0602_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-1-0602-03,放射線器材學（包括磁振學與超音波學）,放射治療計畫與劑量,sources/114_1/0602_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-1-0602-04,放射線器材學（包括磁振學與超音波學）,X光產生與能譜,sources/114_1/0602_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-1-0602-05,放射線器材學（包括磁振學與超音波學）,對比劑與特殊攝影,sources/114_1/0602_Q.pdf,1,2,keyword_candidates_require_tutor_review
114-1-0602-06,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像;對比劑與特殊攝影,sources/114_1/0602_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-1-0602-07,放射線器材學（包括磁振學與超音波學）,對比劑與特殊攝影,sources/114_1/0602_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-1-0602-08,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像;對比劑與特殊攝影,sources/114_1/0602_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-1-0602-09,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;X光產生與能譜;對比劑與特殊攝影,sources/114_1/0602_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-1-0602-10,放射線器材學（包括磁振學與超音波學）,CT原理與技術,sources/114_1/0602_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-1-0602-11,放射線器材學（包括磁振學與超音波學）,X光產生與能譜;放射治療計畫與劑量,sources/114_1/0602_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-1-0602-12,放射線器材學（包括磁振學與超音波學）,偵檢器與計數統計;放射治療計畫與劑量,sources/114_1/0602_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-1-0602-13,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;偵檢器與計數統計,sources/114_1/0602_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-1-0602-14,放射線器材學（包括磁振學與超音波學）,X光產生與能譜,sources/114_1/0602_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-1-0602-15,放射線器材學（包括磁振學與超音波學）,,sources/114_1/0602_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-1-0602-16,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像;底片與影像接受器,sources/114_1/0602_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-1-0602-17,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像,sources/114_1/0602_Q.pdf,3,4,keyword_candidates_require_tutor_review
114-1-0602-18,放射線器材學（包括磁振學與超音波學）,底片與影像接受器;神經系統,sources/114_1/0602_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-1-0602-19,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;影像品質與數位影像;底片與影像接受器;神經系統,sources/114_1/0602_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-1-0602-20,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像,sources/114_1/0602_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-1-0602-21,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像;底片與影像接受器,sources/114_1/0602_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-1-0602-22,放射線器材學（包括磁振學與超音波學）,X光產生與能譜;對比劑與特殊攝影,sources/114_1/0602_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-1-0602-23,放射線器材學（包括磁振學與超音波學）,CT原理與技術;癌症與臨床放療;神經系統;呼吸系統,sources/114_1/0602_Q.pdf,4,5,keyword_candidates_require_tutor_review
114-1-0602-24,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;CT原理與技術,sources/114_1/0602_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-1-0602-25,放射線器材學（包括磁振學與超音波學）,MRI原理與技術;超音波原理與技術;核醫SPECT與加馬攝影機,sources/114_1/0602_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-1-0602-26,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;超音波原理與技術,sources/114_1/0602_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-1-0602-27,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;超音波原理與技術;影像品質與數位影像,sources/114_1/0602_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-1-0602-28,放射線器材學（包括磁振學與超音波學）,超音波原理與技術,sources/114_1/0602_Q.pdf,5,5,keyword_candidates_require_tutor_review
